"","countryfreq","categoryfreq","investmentaffinity","fundingaffinity","milestones","timeinmilestone","relationships","outcome"
"21863",0.578092578435808,0.0457899745697927,0,0,1,195,7,0
"21864",0.0197981184766838,0.0457899745697927,0,0,0,-1,2,0
"21865",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21866",0.578092578435808,0.0457899745697927,0,0,1,10,4,0
"21867",0.00733263647284584,0.0457899745697927,0,0,1,0,3,0
"21868",0.00733263647284584,0.0457899745697927,0,0,1,0,1,0
"21869",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21870",0.00485202115543629,0.0457899745697927,0,0,0,-1,1,0
"21871",0.00527325771876999,0.0457899745697927,0,0,0,-1,0,0
"21872",0.578092578435808,0.0457899745697927,0,0,3,7634,8,0
"21873",0.578092578435808,0.0457899745697927,0,0,1,0,3,0
"21874",0.000764466355679673,0.0457899745697927,0,0,0,-1,0,0
"21875",0.578092578435808,0.0457899745697927,0,11800000,1,850,9,1
"21876",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"21877",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21878",0.0422952712295427,0.0457899745697927,0,0,1,0,2,0
"21879",0.0126058941916158,0.0457899745697927,0,2e+05,2,448,2,0
"21880",0.0034478992776573,0.0457899745697927,0,0,1,304,2,0
"21881",0.578092578435808,0.0457899745697927,0,0,2,334,1,0
"21882",0.578092578435808,0.0457899745697927,0,0,1,0,2,0
"21883",0.022153922960513,0.0457899745697927,0,0,0,-1,4,0
"21884",0.0812050485982183,0.0457899745697927,0,0,0,-1,0,0
"21885",0.022153922960513,0.0457899745697927,0,0,1,21,4,0
"21886",0.578092578435808,0.0457899745697927,0,0,0,-1,0,1
"21887",0.578092578435808,0.0457899745697927,0,8.15170091508594e-157,0,-1,2,0
"21888",0.578092578435808,0.0457899745697927,0,0,1,59,2,0
"21889",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"21890",0.000327628438148431,0.0457899745697927,0,429420,0,-1,0,0
"21891",0.00747304866062374,0.0457899745697927,0,0,0,-1,5,0
"21892",0.578092578435808,0.0457899745697927,0,0,1,59,1,0
"21893",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"21894",0.578092578435808,0.0457899745697927,0,0,3,903,3,0
"21895",0.578092578435808,0.0457899745697927,0,0,2,959,6,0
"21896",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"21897",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21898",0.022153922960513,0.0457899745697927,0,0,2,1492,1,0
"21899",0.022153922960513,0.0457899745697927,0,0,0,-1,0,0
"21900",0.00241820990061937,0.0457899745697927,0,0,0,-1,2,0
"21901",0.0422952712295427,0.0457899745697927,0,0,3,972,6,1
"21902",0.0140100160693948,0.0457899745697927,0,0,2,1058,3,0
"21903",0.578092578435808,0.0457899745697927,0,0,1,608,6,0
"21904",0.0078786838697599,0.0457899745697927,0,0,1,0,1,0
"21905",0.578092578435808,0.0457899745697927,0,0,1,1236,4,0
"21906",0.578092578435808,0.0457899745697927,0,0,1,420,3,0
"21907",0.578092578435808,0.0457899745697927,0,0,0,-1,3,0
"21908",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"21909",0.0197981184766838,0.0457899745697927,0,0,0,-1,0,0
"21910",0.578092578435808,0.0457899745697927,0,0,2,3699,5,0
"21911",0.0140100160693948,0.0457899745697927,0,0,0,-1,0,0
"21912",0.0812050485982183,0.0457899745697927,0,0,1,904,0,0
"21913",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21914",0.00527325771876999,0.0457899745697927,0,0,3,1263,20,0
"21915",0.0163034151364338,0.0457899745697927,0,0,1,4015,0,0
"21916",0.0163034151364338,0.0457899745697927,0,0,0,-1,1,0
"21917",0.578092578435808,0.0457899745697927,0,0,3,2229,3,0
"21918",0.578092578435808,0.0457899745697927,0,0,1,730,3,0
"21919",0.578092578435808,0.0457899745697927,0,0,3,3318,7,1
"21920",0.0479117587406587,0.0457899745697927,0,0,2,575,3,0
"21921",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"21922",0.0812050485982183,0.0457899745697927,0,5.36758942774556e-194,0,-1,0,0
"21923",0.0479117587406587,0.0457899745697927,0,0,1,0,1,0
"21924",7.80067709877217e-05,0.0457899745697927,0,0,1,1826,2,0
"21925",0.00747304866062374,0.0457899745697927,0,0,1,0,1,0
"21926",0.0163034151364338,0.0457899745697927,0,0,1,379,1,0
"21927",0.00424356834173206,0.0457899745697927,0,0,1,0,3,0
"21928",0.0812050485982183,0.0457899745697927,0,0,1,2458,1,0
"21929",0.578092578435808,0.0457899745697927,0,2.44260073774053e-31,1,151,3,0
"21930",0.00191896656629795,0.0457899745697927,0,0,1,0,5,0
"21931",0.578092578435808,0.0457899745697927,0,3.39049411047158,2,779,4,0
"21932",0.0126058941916158,0.0457899745697927,0,0,1,641,3,0
"21933",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"21934",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"21935",0.578092578435808,0.0457899745697927,0,1.40630041102409e-254,1,0,1,0
"21936",0.578092578435808,0.0457899745697927,0,1.84330588688074e-181,6,2552,6,0
"21937",0.578092578435808,0.0457899745697927,0,0,1,212,7,0
"21938",0.578092578435808,0.0457899745697927,0,1.58396283877079e-161,3,1390,10,0
"21939",0.578092578435808,0.0457899745697927,0,0,1,0,4,0
"21940",0.0422952712295427,0.0457899745697927,0,0,0,-1,0,0
"21941",0.00747304866062374,0.0457899745697927,0,0,1,0,2,0
"21942",0.578092578435808,0.0457899745697927,0,0,1,92,4,0
"21943",0.0140100160693948,0.0457899745697927,0,0,0,-1,1,0
"21944",0.578092578435808,0.0457899745697927,0,6.00988297661677e-94,1,14,2,0
"21945",0.578092578435808,0.0457899745697927,0,0,2,1614,1,0
"21946",0.578092578435808,0.0457899745697927,0,6.313259623764e-241,1,0,2,0
"21947",0.0126058941916158,0.0457899745697927,0,1500000,1,1035,3,0
"21948",0.0422952712295427,0.0457899745697927,0,0,0,-1,1,0
"21949",0.578092578435808,0.0457899745697927,0,0,1,0,2,0
"21950",0.0197981184766838,0.0457899745697927,0,0,0,-1,0,0
"21951",0.00241820990061937,0.0457899745697927,0,3.20232333106395e-119,1,445,5,0
"21952",0.578092578435808,0.0457899745697927,0,0,3,1938,4,0
"21953",0.0812050485982183,0.0457899745697927,0,1.0504166866696e-143,1,30,1,0
"21954",0.0163034151364338,0.0457899745697927,0,0,0,-1,0,0
"21955",0.00234020312963165,0.0457899745697927,0,0,0,-1,3,0
"21956",0.0812050485982183,0.0457899745697927,0,0,1,517,1,0
"21957",0.578092578435808,0.0457899745697927,0,0,2,1029,8,0
"21958",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21959",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21960",0.0126058941916158,0.0457899745697927,0,0,0,-1,0,0
"21961",0.0812050485982183,0.0457899745697927,0,2.14763857103504e-250,2,578,8,0
"21962",0.578092578435808,0.0457899745697927,0,0,3,2155,4,0
"21963",0.0104841100207498,0.0457899745697927,0,0,1,405,5,0
"21964",0.0104841100207498,0.0457899745697927,0,0,0,-1,0,0
"21965",0.0078786838697599,0.0457899745697927,0,0,2,1247,11,1
"21966",0.0479117587406587,0.0457899745697927,0,0,0,-1,1,0
"21967",0.0422952712295427,0.0457899745697927,0,4.42842895655313e-130,1,244,4,0
"21968",0.578092578435808,0.0457899745697927,0,0,4,2130,12,1
"21969",0.00110769614802565,0.0457899745697927,0,0,0,-1,0,0
"21970",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"21971",0.578092578435808,0.0457899745697927,0,0,1,0,2,0
"21972",0.578092578435808,0.0457899745697927,0,0,2,1156,8,0
"21973",0.00527325771876999,0.0457899745697927,0,0,0,-1,2,0
"21974",0.00610012949123984,0.0457899745697927,0,0,1,0,2,0
"21975",0.578092578435808,0.0457899745697927,0,3.96142952134168e-102,2,276,3,0
"21976",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21977",0.578092578435808,0.0457899745697927,0,0,2,2162,8,0
"21978",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"21979",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"21980",0.0812050485982183,0.0457899745697927,0,0,0,-1,0,0
"21981",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21982",0.0422952712295427,0.0457899745697927,0,2e+06,0,-1,4,0
"21983",0.578092578435808,0.0457899745697927,0,0,3,5478,9,0
"21984",0.578092578435808,0.0457899745697927,0,0,1,169,0,0
"21985",0.0126058941916158,0.0457899745697927,0,0,1,321,1,0
"21986",0.578092578435808,0.0457899745697927,0,0,2,5186,4,0
"21987",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21988",0.0034478992776573,0.0457899745697927,0,6.36066222643551e-74,2,425,1,0
"21989",0.578092578435808,0.0457899745697927,0,0,2,2049,2,0
"21990",0.578092578435808,0.0457899745697927,0,0,1,596,1,0
"21991",0.0197981184766838,0.0457899745697927,0,0,2,760,2,0
"21992",0.578092578435808,0.0457899745697927,0,0,1,1004,3,0
"21993",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"21994",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"21995",0.578092578435808,0.0457899745697927,0,0,1,365,1,0
"21996",0.00424356834173206,0.0457899745697927,0,0,3,840,2,0
"21997",0.578092578435808,0.0457899745697927,0,0,1,3577,3,0
"21998",0.022153922960513,0.0457899745697927,0,6.14100543515546e-104,0,-1,6,0
"21999",0.0812050485982183,0.0457899745697927,0,0,1,0,3,0
"22000",0.00424356834173206,0.0457899745697927,0,0,2,1050,1,0
"22001",0.578092578435808,0.0457899745697927,0,0,1,13910,11,1
"22002",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22003",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22004",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22005",0.00336989250666958,0.0457899745697927,0,0,1,730,3,0
"22006",0.0422952712295427,0.0457899745697927,0,0,1,0,2,0
"22007",0.578092578435808,0.0457899745697927,0,0,1,684,0,0
"22008",0.00435277782111487,0.0457899745697927,0,0,0,-1,0,0
"22009",0.0104841100207498,0.0457899745697927,0,0,2,1218,4,0
"22010",0.0812050485982183,0.0457899745697927,0,0,1,583,1,0
"22011",0.0812050485982183,0.0457899745697927,0,1.3231502447755e-163,2,1514,15,1
"22012",0.00424356834173206,0.0457899745697927,0,6.2237629485821e-259,2,1389,5,0
"22013",0.578092578435808,0.0457899745697927,0,0,1,365,4,0
"22014",0.00196577062889059,0.0457899745697927,0,0,0,-1,0,0
"22015",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22016",0.578092578435808,0.0457899745697927,0,4.58533922549226e-301,3,2376,5,0
"22017",0.0812050485982183,0.0457899745697927,0,0,1,0,1,0
"22018",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22019",0.00254302073419973,0.0457899745697927,0,0,0,-1,1,0
"22020",0.578092578435808,0.0457899745697927,0,0,1,1197,1,0
"22021",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22022",0.0812050485982183,0.0457899745697927,0,0,0,-1,2,0
"22023",0.578092578435808,0.0457899745697927,0,0,1,3440,16,0
"22024",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22025",0.0422952712295427,0.0457899745697927,0,0,0,-1,0,0
"22026",0.0812050485982183,0.0457899745697927,0,0,1,3856,0,1
"22027",0.578092578435808,0.0457899745697927,0,0,1,1678,1,0
"22028",0.0812050485982183,0.0457899745697927,0,0,1,0,1,0
"22029",0.578092578435808,0.0457899745697927,0,0,1,513,1,0
"22030",0.0812050485982183,0.0457899745697927,0,0,1,841,2,0
"22031",0.578092578435808,0.0457899745697927,0,0,1,0,3,0
"22032",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22033",0.0126058941916158,0.0457899745697927,0,0,1,153,1,0
"22034",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22035",0.0422952712295427,0.0457899745697927,0,0,1,0,2,0
"22036",0.578092578435808,0.0457899745697927,0,0,0,-1,3,0
"22037",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22038",0.0126058941916158,0.0457899745697927,0,3.34908500236194e-94,0,-1,3,0
"22039",0.00318267625629905,0.0457899745697927,0,0,0,-1,0,0
"22040",0.00558528480272088,0.0457899745697927,0,0,2,558,1,0
"22041",0.578092578435808,0.0457899745697927,0,0,0,-1,4,0
"22042",0.578092578435808,0.0457899745697927,0,4.38023517655649e-193,0,-1,0,0
"22043",0.0104841100207498,0.0457899745697927,0,0,1,2177,0,0
"22044",0.0812050485982183,0.0457899745697927,0,0,0,-1,0,0
"22045",0.578092578435808,0.0457899745697927,0,6.05195298538689e-145,0,-1,1,0
"22046",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22047",0.578092578435808,0.0457899745697927,0,0,1,619,4,0
"22048",0.578092578435808,0.0457899745697927,0,0,0,-1,3,0
"22049",0.00747304866062374,0.0457899745697927,0,0,2,1186,7,0
"22050",0.00605332542864721,0.0457899745697927,0,3.94130121041893e-205,0,-1,3,0
"22051",0.0812050485982183,0.0457899745697927,0,0,0,-1,2,0
"22052",0.578092578435808,0.0457899745697927,0,0,1,869,5,0
"22053",3.12027083950887e-05,0.0457899745697927,0,3.15255838007349e-11,0,-1,2,0
"22054",0.578092578435808,0.0457899745697927,0,0,2,2649,14,0
"22055",0.00527325771876999,0.0457899745697927,0,0,2,903,3,0
"22056",0.0140100160693948,0.0457899745697927,0,0,0,-1,1,0
"22057",0.0812050485982183,0.0457899745697927,0,0,0,-1,0,0
"22058",0.0812050485982183,0.0457899745697927,0,0,1,3864,1,0
"22059",0.578092578435808,0.0457899745697927,0,0,2,752,5,0
"22060",0.0074574473064262,0.0457899745697927,0,0,1,0,3,0
"22061",0.578092578435808,0.0457899745697927,0,0,1,531,3,0
"22062",0.0422952712295427,0.0457899745697927,0,0,1,0,3,0
"22063",0.0422952712295427,0.0457899745697927,0,0,0,-1,0,0
"22064",0.578092578435808,0.0457899745697927,0,6.13812271037265e-195,0,-1,1,0
"22065",0.578092578435808,0.0457899745697927,0,2.42760911444521e-62,0,-1,0,0
"22066",0.00605332542864721,0.0457899745697927,0,0,1,811,1,0
"22067",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22068",0.0104841100207498,0.0457899745697927,0,981.452478735702,0,-1,5,0
"22069",0.00318267625629905,0.0457899745697927,0,4e+05,1,0,5,0
"22070",0.00241820990061937,0.0457899745697927,0,0,0,-1,0,0
"22071",0.578092578435808,0.0457899745697927,0,0,3,4138,24,0
"22072",0.0126058941916158,0.0457899745697927,0,0,1,0,1,0
"22073",0.578092578435808,0.0457899745697927,0,0,5,2363,20,0
"22074",0.578092578435808,0.0457899745697927,0,0,1,0,2,0
"22075",0.00513284553099209,0.0457899745697927,0,0,1,131,1,0
"22076",0.578092578435808,0.0457899745697927,0,6.04212204563121e-258,4,2685,7,0
"22077",0.00174735167012497,0.0457899745697927,0,0,1,0,5,0
"22078",0.0104841100207498,0.0457899745697927,0,0,0,-1,2,0
"22079",0.0074574473064262,0.0457899745697927,0,0,0,-1,2,0
"22080",0.0197981184766838,0.0457899745697927,0,1.81358614852476e-298,1,365,2,0
"22081",0.0812050485982183,0.0457899745697927,0,0,0,-1,0,0
"22082",0.578092578435808,0.0457899745697927,0,0,2,279,4,0
"22083",0.00527325771876999,0.0457899745697927,0,0,1,0,2,0
"22084",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22085",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22086",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"22087",0.578092578435808,0.0457899745697927,0,0,1,244,1,0
"22088",0.578092578435808,0.0457899745697927,0,0,1,3280,1,0
"22089",0.578092578435808,0.0457899745697927,0,0,1,0,3,0
"22090",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22091",0.578092578435808,0.0457899745697927,0,0,1,228,3,1
"22092",0.00435277782111487,0.0457899745697927,0,2.83846639416055e-25,1,0,2,0
"22093",0.0812050485982183,0.0457899745697927,0,0,1,2922,1,0
"22094",0.578092578435808,0.0457899745697927,0,0,0,-1,9,0
"22095",0.578092578435808,0.0457899745697927,0,0,0,-1,1,1
"22096",0.000234020312963165,0.0457899745697927,0,0,0,-1,2,0
"22097",0.578092578435808,0.0457899745697927,0,0,0,-1,0,1
"22098",0.578092578435808,0.0457899745697927,0,0,0,-1,7,1
"22099",0.0197981184766838,0.0457899745697927,0,0,1,61,1,0
"22100",0.00140412187777899,0.0457899745697927,0,0,0,-1,1,0
"22101",0.578092578435808,0.0457899745697927,0,1.13480009905747e-194,3,438,5,0
"22102",0.0197981184766838,0.0457899745697927,0,0,1,31,1,0
"22103",0.0140100160693948,0.0457899745697927,0,0,1,60,2,0
"22104",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22105",0.00747304866062374,0.0457899745697927,0,0,0,-1,0,0
"22106",0.00513284553099209,0.0457899745697927,0,0,0,-1,0,0
"22107",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22108",0.00513284553099209,0.0457899745697927,0,2.88005634953264e-83,3,3135,8,1
"22109",0.00747304866062374,0.0457899745697927,0,0,0,-1,0,0
"22110",0.578092578435808,0.0457899745697927,0,0,0,-1,6,0
"22111",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22112",0.00747304866062374,0.0457899745697927,0,0,0,-1,0,0
"22113",0.0812050485982183,0.0457899745697927,0,0,1,0,3,0
"22114",0.578092578435808,0.0457899745697927,0,2.28929908263923e-07,2,1001,3,0
"22115",0.0140100160693948,0.0457899745697927,0,0,2,2127,2,0
"22116",0.0812050485982183,0.0457899745697927,0,0,1,1740,12,0
"22117",0.578092578435808,0.0457899745697927,0,1200000,2,444,3,0
"22118",0.578092578435808,0.0457899745697927,0,0,0,-1,8,0
"22119",0.0163034151364338,0.0457899745697927,0,NA,1,1734,3,0
"22120",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22121",0.0197981184766838,0.0457899745697927,0,0,1,319,3,0
"22122",0.00747304866062374,0.0457899745697927,0,0,0,-1,0,0
"22123",0.0074574473064262,0.0457899745697927,0,0,1,2192,5,0
"22124",0.578092578435808,0.0457899745697927,0,0,1,396,2,0
"22125",0.578092578435808,0.0457899745697927,0,0,1,365,1,0
"22126",0.578092578435808,0.0457899745697927,0,0,0,-1,6,0
"22127",0.578092578435808,0.0457899745697927,0,7.27467168044129e-149,1,354,0,0
"22128",0.578092578435808,0.0457899745697927,0,0,1,273,2,0
"22129",0.578092578435808,0.0457899745697927,0,1.64498738034731e-172,2,805,12,1
"22130",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22131",0.00747304866062374,0.0457899745697927,0,0,2,2121,0,0
"22132",0.578092578435808,0.0457899745697927,0,0,2,2114,9,1
"22133",0.578092578435808,0.0457899745697927,0,0,1,703,1,0
"22134",0.578092578435808,0.0457899745697927,0,0,0,-1,4,0
"22135",0.578092578435808,0.0457899745697927,0,7.81304672738958e-210,0,-1,0,0
"22136",0.0074574473064262,0.0457899745697927,0,0,1,0,4,0
"22137",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22138",0.578092578435808,0.0457899745697927,0,0,2,11168,6,0
"22139",0.578092578435808,0.0457899745697927,0,0,1,2191,9,0
"22140",0.578092578435808,0.0457899745697927,0,0,1,0,5,0
"22141",0.0074574473064262,0.0457899745697927,0,0,1,59,1,0
"22142",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"22143",0.578092578435808,0.0457899745697927,0,8.62428339644034e-14,1,17,1,0
"22144",0.00527325771876999,0.0457899745697927,0,0,1,0,4,0
"22145",0.0030266627143236,0.0457899745697927,0,1.2004984298887e-47,1,274,1,0
"22146",0.578092578435808,0.0457899745697927,0,0,1,683,2,0
"22147",0.00605332542864721,0.0457899745697927,0,1.58374217817551e-61,0,-1,3,0
"22148",0.0197981184766838,0.0457899745697927,0,0,0,-1,3,0
"22149",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22150",0.0140100160693948,0.0457899745697927,0,0,0,-1,6,0
"22151",0.578092578435808,0.0457899745697927,0,0,0,-1,4,1
"22152",0.578092578435808,0.0457899745697927,0,0,2,4438,12,0
"22153",0.0812050485982183,0.0457899745697927,0,9.71043645778085e-63,1,0,3,0
"22154",0.578092578435808,0.0457899745697927,0,0,1,883,3,0
"22155",0.578092578435808,0.0457899745697927,0,0,0,-1,18,1
"22156",0.578092578435808,0.0457899745697927,0,NA,1,2264,3,0
"22157",0.0479117587406587,0.0457899745697927,0,0,0,-1,0,0
"22158",0.0163034151364338,0.0457899745697927,0,0,0,-1,0,0
"22159",0.578092578435808,0.0457899745697927,0,0,1,458,6,0
"22160",0.00318267625629905,0.0457899745697927,0,4.45256947343612e-86,2,263,10,1
"22161",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22162",0.0140100160693948,0.0457899745697927,0,0,0,-1,0,0
"22163",0.578092578435808,0.0457899745697927,0,0,1,91,5,0
"22164",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22165",0.00747304866062374,0.0457899745697927,0,0,1,1827,2,0
"22166",0.00747304866062374,0.0457899745697927,0,0,0,-1,0,0
"22167",0.0812050485982183,0.0457899745697927,0,0,1,0,1,0
"22168",0.0163034151364338,0.0457899745697927,0,0,0,-1,1,0
"22169",0.0812050485982183,0.0457899745697927,0,5.52238294757836e-102,1,167,4,0
"22170",0.578092578435808,0.0457899745697927,0,0,3,847,2,0
"22171",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22172",0.578092578435808,0.0457899745697927,0,0,1,626,2,0
"22173",0.578092578435808,0.0457899745697927,0,0,2,1065,2,0
"22174",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22175",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"22176",0.0422952712295427,0.0457899745697927,0,0,0,-1,0,0
"22177",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22178",0.0812050485982183,0.0457899745697927,0,0,1,0,1,0
"22179",0.578092578435808,0.0457899745697927,0,0,1,3653,5,0
"22180",0.00240260854642183,0.0457899745697927,0,0,0,-1,0,0
"22181",0.578092578435808,0.0457899745697927,0,0,1,1645,5,0
"22182",0.578092578435808,0.0457899745697927,0,0,4,1977,10,1
"22183",0.578092578435808,0.0457899745697927,0,9.56213474813562e-249,1,701,6,0
"22184",0.0479117587406587,0.0457899745697927,0,0,1,409,1,0
"22185",0.0074574473064262,0.0457899745697927,0,0,0,-1,4,0
"22186",0.0812050485982183,0.0457899745697927,0,0,0,-1,0,0
"22187",0.022153922960513,0.0457899745697927,0,0,2,1772,9,0
"22188",0.00234020312963165,0.0457899745697927,0,0,0,-1,11,0
"22189",0.0140100160693948,0.0457899745697927,0,6.44616930604025e-122,0,-1,1,0
"22190",0.0104841100207498,0.0457899745697927,0,0,1,488,2,0
"22191",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22192",0.578092578435808,0.0457899745697927,0,0,1,1110,0,0
"22193",0.578092578435808,0.0457899745697927,0,0,1,0,2,0
"22194",0.578092578435808,0.0457899745697927,0,0,2,1971,1,0
"22195",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22196",0.0812050485982183,0.0457899745697927,0,0,2,457,7,0
"22197",0.00733263647284584,0.0457899745697927,0,0,1,0,1,0
"22198",0.578092578435808,0.0457899745697927,0,0,4,2551,2,0
"22199",0.0104841100207498,0.0457899745697927,0,0,2,1492,7,0
"22200",0.578092578435808,0.0457899745697927,0,0,1,0,1,0
"22201",0.0163034151364338,0.0457899745697927,0,0,0,-1,0,0
"22202",0.00527325771876999,0.0457899745697927,0,0,1,78,2,0
"22203",0.00513284553099209,0.0457899745697927,0,0,1,665,1,0
"22204",0.578092578435808,0.0457899745697927,0,0,4,3926,23,1
"22205",0.578092578435808,0.0457899745697927,0,0,2,4067,10,0
"22206",0.0812050485982183,0.0457899745697927,0,0,1,102,2,0
"22207",0.578092578435808,0.0457899745697927,0,0,2,8109,2,1
"22208",0.00527325771876999,0.0457899745697927,0,0,0,-1,3,0
"22209",0.0140100160693948,0.0457899745697927,0,0,0,-1,0,0
"22210",0.00430597375852224,0.0457899745697927,0,0,1,457,2,0
"22211",0.578092578435808,0.0457899745697927,0,6.65363411587282e-35,2,1964,6,1
"22212",0.022153922960513,0.0457899745697927,0,0,1,0,2,0
"22213",0.022153922960513,0.0457899745697927,0,0,2,402,2,1
"22214",0.578092578435808,0.0457899745697927,0,0,1,140,0,0
"22215",0.0812050485982183,0.0457899745697927,0,0,0,-1,2,0
"22216",0.0479117587406587,0.0457899745697927,0,0,1,186,1,0
"22217",0.0074574473064262,0.0457899745697927,0,0,0,-1,4,0
"22218",0.578092578435808,0.0457899745697927,0,0,1,840,3,0
"22219",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22220",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"22221",0.578092578435808,0.0457899745697927,0,0,1,0,3,1
"22222",0.0812050485982183,0.0457899745697927,0,4.26194587157087e-179,1,1884,6,1
"22223",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22224",0.578092578435808,0.0457899745697927,0,0,3,1074,3,0
"22225",0.578092578435808,0.0457899745697927,0,0,3,1735,9,0
"22226",0.0422952712295427,0.0457899745697927,0,0,0,-1,0,0
"22227",0.0812050485982183,0.0457899745697927,0,4.67909672366732e-271,2,2425,1,0
"22228",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22229",0.0812050485982183,0.0457899745697927,0,8.71769782165888e-219,1,610,2,0
"22230",0.00234020312963165,0.0457899745697927,0,5.20324503589382e-128,2,388,2,0
"22231",0.0197981184766838,0.0457899745697927,0,0,0,-1,0,0
"22232",0.578092578435808,0.0457899745697927,0,0,1,561,5,0
"22233",0.578092578435808,0.0457899745697927,0,0,1,582,2,0
"22234",0.0078786838697599,0.0457899745697927,0,0,0,-1,6,0
"22235",0.578092578435808,0.0457899745697927,0,0,2,1339,2,0
"22236",0.578092578435808,0.0457899745697927,0,0,1,671,6,0
"22237",0.0812050485982183,0.0457899745697927,0,0,1,217,0,0
"22238",0.000842473126667395,0.0457899745697927,0,0,0,-1,0,0
"22239",1.56013541975443e-05,0.0457899745697927,0,0,0,-1,1,0
"22240",0.578092578435808,0.0457899745697927,0,0,0,-1,0,0
"22241",0.00485202115543629,0.0457899745697927,0,0,1,1096,3,0
"22242",0.578092578435808,0.0457899745697927,0,5e+05,0,-1,0,0
"22243",0.00513284553099209,0.0457899745697927,0,0,1,951,2,0
"22244",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22245",0.00527325771876999,0.0457899745697927,0,0,0,-1,0,0
"22246",0.0422952712295427,0.0457899745697927,0,0,1,63,2,0
"22247",0.0126058941916158,0.0457899745697927,0,0,0,-1,0,0
"22248",0.578092578435808,0.0457899745697927,0,15000,1,151,1,0
"22249",0.578092578435808,0.0457899745697927,0,0,0,-1,1,0
"22250",0.022153922960513,0.0457899745697927,0,0,2,61,6,0
"22251",0.578092578435808,0.0457899745697927,0,0,3,1461,10,0
"22252",0.0126058941916158,0.0457899745697927,0,0,1,244,2,0
"22253",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"22254",0.578092578435808,0.0457899745697927,0,0,0,-1,2,0
"22255",0.0812050485982183,0.0457899745697927,0,3.45091790529491e-249,1,0,2,0
"22256",0.578092578435808,0.0457899745697927,0,0,0,-1,3,0
"22257",0.022153922960513,0.0457899745697927,0,0,2,273,3,0
